42.0516891,-87.6726672,natural
42.0510178,-87.6768923,natural
42.050979,-87.6767678,natural
42.0509446,-87.6766448,natural
42.050911,-87.6765066,natural
42.0508895,-87.6764273,natural
42.0508464,-87.6762793,natural
42.0508065,-87.6761292,natural
42.0507798,-87.6760329,natural
42.0507514,-87.675924,natural
42.0507158,-87.6757979,natural
42.0506818,-87.6756678,natural
42.0506411,-87.67552,natural
42.0505706,-87.6752594,natural
42.0505474,-87.6751563,natural
42.0505151,-87.6750378,natural
42.0504731,-87.6748959,natural
42.0504383,-87.6747595,natural
42.0513258,-87.6740539,natural
42.051346,-87.673959,natural
42.0511708,-87.6733593,natural
42.0515998,-87.6736594,natural
42.0515493,-87.6736514,natural
42.0515013,-87.6736505,natural
42.0514553,-87.6736452,natural
42.0514027,-87.6736435,natural
42.0513469,-87.6736382,natural
42.0512943,-87.6736337,natural
42.0516007,-87.6761167,natural
42.0515681,-87.6759639,natural
42.0513085,-87.6747676,natural
42.0514468,-87.6746351,natural
42.0514385,-87.6747417,natural
42.0514729,-87.674674,natural
42.0529764,-87.6733496,natural
42.0532595,-87.6733478,natural
42.0533311,-87.6733487,natural
42.0535013,-87.6733301,natural
42.0522762,-87.6724714,natural
42.0521536,-87.6724093,natural
42.0594311,-87.6763613,natural
42.0594294,-87.6762558,natural
42.0594288,-87.6761541,natural
42.0592309,-87.676359,natural
42.0592321,-87.6762588,natural
42.0592286,-87.6761556,natural
42.0450048,-87.7000043,natural
42.0444041,-87.6994634,natural
42.058757,-87.7253749,tourism
42.0449373,-87.6993518,natural
42.0446845,-87.6993733,natural
42.0453316,-87.700226,natural
42.0451185,-87.7002535,natural
42.0447842,-87.7002311,natural
42.0567964,-87.7292986,tourism
42.0409996,-87.6997795,natural
42.0409859,-87.7001211,natural
42.0408818,-87.6998854,natural
42.0408143,-87.7000225,natural
42.0405934,-87.7000259,natural
42.0406266,-87.6998884,natural
42.0404776,-87.7000299,natural
42.0404109,-87.6998908,natural
42.0403741,-87.6998945,natural
42.0403469,-87.6998931,natural
42.0403063,-87.6998968,natural
42.0402924,-87.7000302,natural
42.0402732,-87.6998958,natural
42.0401241,-87.7000386,natural
42.0400867,-87.6999055,natural
42.0399806,-87.6999099,natural
42.0399162,-87.7000829,natural
42.0399169,-87.700276,natural
42.0399196,-87.7004275,natural
42.0399206,-87.7005764,natural
42.0399234,-87.7007145,natural
42.0399488,-87.7008674,natural
42.0407829,-87.7002975,natural
42.0407615,-87.7005094,natural
42.0409517,-87.7004537,natural
42.0409896,-87.7007534,natural
42.0409906,-87.7007964,natural
42.0409781,-87.7008594,natural
42.0390045,-87.7023809,natural
42.0390065,-87.7026169,natural
42.0390339,-87.7026176,natural
42.0390802,-87.7026176,natural
42.039137,-87.7026223,natural
42.0401664,-87.7039801,natural
42.0401166,-87.7036496,natural
42.0404468,-87.7039091,natural
42.040521,-87.7035154,natural
42.0404204,-87.7034061,natural
42.0406345,-87.7039111,natural
42.0407774,-87.7039023,natural
42.0408571,-87.7037112,natural
42.0409692,-87.7035785,natural
42.0408651,-87.7035825,natural
42.0409831,-87.7034363,natural
42.0411191,-87.7031996,natural
42.0409826,-87.7033056,natural
42.0409881,-87.702918,natural
42.0409881,-87.7028194,natural
42.0409936,-87.7027081,natural
42.0409951,-87.7025767,natural
42.041131,-87.7025988,natural
42.0411948,-87.7025519,natural
42.0411395,-87.7024613,natural
42.0411798,-87.7022273,natural
42.0405429,-87.7017324,natural
42.0399503,-87.7020573,natural
42.0407685,-87.7020717,natural
42.0409931,-87.7024063,natural
42.0409971,-87.7022883,natural
42.0409961,-87.7021904,natural
42.0409991,-87.7020731,natural
42.0410015,-87.7019678,natural
42.041003,-87.7018464,natural
42.041007,-87.7017358,natural
42.0411544,-87.7013194,natural
42.041005,-87.7016587,natural
42.0410165,-87.7013033,natural
42.0409278,-87.7012081,natural
42.0407954,-87.7015152,natural
41.9994182,-87.6716531,tourism
42.000068,-87.6588364,natural
42.0000899,-87.6587506,natural
42.0001128,-87.6586675,natural
42.0001338,-87.6585883,natural
42.0001567,-87.6585012,natural
42.0001806,-87.6584247,natural
42.0001706,-87.6583228,natural
42.0001118,-87.6582973,natural
42.0000451,-87.6582611,natural
41.9999813,-87.6582316,natural
41.9999195,-87.6582021,natural
42.0000032,-87.6588592,natural
41.9999404,-87.6588271,natural
41.9998816,-87.6587975,natural
41.9998228,-87.6587721,natural
41.9997511,-87.6587385,natural
41.9996962,-87.6587064,natural
41.9996335,-87.6586769,natural
41.9995687,-87.6586447,natural
41.9995109,-87.6586165,natural
41.9994551,-87.6585883,natural
41.9993863,-87.6585575,natural
41.9993235,-87.6585266,natural
41.9992657,-87.6585012,natural
41.9991999,-87.6584676,natural
41.9991371,-87.6584381,natural
41.9991082,-87.6583711,natural
41.9991282,-87.6582879,natural
41.9991491,-87.6582034,natural
41.999169,-87.6581243,natural
41.9991949,-87.6580385,natural
41.9992169,-87.6579527,natural
41.9992398,-87.6578722,natural
41.9995428,-87.6580143,natural
41.9996016,-87.6580492,natural
41.9996534,-87.658072,natural
41.9997172,-87.6581029,natural
41.9997829,-87.658135,natural
41.9996255,-87.6579687,natural
41.9995657,-87.6579406,natural
41.9995099,-87.6579138,natural
41.9993634,-87.6578346,natural
41.9993036,-87.6578051,natural
41.9998049,-87.6580546,natural
41.9998547,-87.6580787,natural
42.000056,-87.6581364,natural
42.000065,-87.6580707,natural
42.0001736,-87.6582397,natural
42.0002205,-87.658249,natural
42.0002833,-87.6583778,natural
42.0001118,-87.659043,natural
42.0001348,-87.6589531,natural
42.0001557,-87.6588753,natural
42.0001756,-87.6587962,natural
41.9993873,-87.6588096,natural
41.9993494,-87.6586822,natural
41.9994082,-87.6587117,natural
41.9993235,-87.6587815,natural
41.9992637,-87.6587573,natural
41.9992956,-87.6586567,natural
41.9990833,-87.6577327,natural
41.9990305,-87.6576563,natural
41.999471,-87.6568985,natural
41.9996145,-87.6568959,natural
41.9998099,-87.6567054,natural
41.9997451,-87.6568208,natural
41.9986358,-87.657207,natural
41.9987335,-87.6572472,natural
41.9989199,-87.6586876,natural
41.9988969,-87.6586286,natural
41.9987933,-87.6587131,natural
41.9987504,-87.6584918,natural
41.9983707,-87.6585307,natural
41.9983557,-87.6583711,natural
41.9983478,-87.6581927,natural
41.9983567,-87.6579875,natural
41.9983358,-87.658076,natural
42.0002474,-87.656912,natural
42.0002434,-87.657038,natural
42.0001667,-87.6571627,natural
42.0001602,-87.6573143,natural
41.999998,-87.6572976,natural
42.0000792,-87.6574922,natural
42.0002952,-87.6575471,natural
42.0003134,-87.6573439,natural
42.0004713,-87.657428,natural
42.0005034,-87.6575926,natural
42.0007229,-87.6575728,natural
42.0007481,-87.657679,natural
42.0008028,-87.6573787,natural
42.0008919,-87.657523,natural
42.0005261,-87.6580783,natural
42.0004341,-87.65809,natural
42.0003413,-87.6581203,natural
42.0001166,-87.6580024,natural
41.9997279,-87.6572155,natural
41.9997869,-87.6571128,natural
41.999766,-87.6569925,natural
42.0011724,-87.6570591,natural
42.0012297,-87.6571303,natural
42.0010067,-87.6601798,natural
42.0010093,-87.6602569,natural
42.0010067,-87.6603339,natural
42.001005,-87.6600864,natural
42.0009998,-87.6600059,natural
42.0011826,-87.6606123,natural
42.0011359,-87.6606129,natural
41.9993192,-87.6576183,natural
41.9997001,-87.6580024,natural
41.9997339,-87.6580199,natural
41.9997634,-87.6579079,natural
41.9997305,-87.6578927,natural
41.9996246,-87.6565828,natural
41.9996923,-87.6564683,natural
41.9997374,-87.656166,natural
41.9991899,-87.6564123,natural
41.9991648,-87.6563621,natural
41.9990346,-87.6561321,natural
41.9990329,-87.6560422,natural
41.9981063,-87.6584893,natural
41.9980915,-87.6583935,natural
41.9980256,-87.6583982,natural
41.9991223,-87.6580316,natural
41.9991396,-87.6579791,natural
42.0004116,-87.6566353,natural
42.0003343,-87.6566295,natural
42.0003152,-87.6565582,natural
42.0003699,-87.6565863,natural
42.0004358,-87.6565769,natural
42.0003552,-87.6568174,natural
41.9997287,-87.6573925,natural
41.9997406,-87.6573388,natural
41.9996903,-87.6573315,natural
41.9998094,-87.6574341,natural
41.9998488,-87.6573938,natural
41.9997985,-87.6573804,natural
41.9996868,-87.6570525,natural
41.9999749,-87.6589837,natural
41.9999141,-87.6589535,natural
41.9998039,-87.6588979,natural
41.9997312,-87.6588617,natural
41.9996739,-87.6588328,natural
41.9998597,-87.6589247,natural
42.0000227,-87.6590092,natural
42.0002126,-87.658008,natural
42.0000013,-87.6580523,natural
42.0004004,-87.6580577,natural
42.0003157,-87.6580503,natural
42.0002863,-87.6580282,natural
42.0002534,-87.6579591,natural
42.0001632,-87.6578454,tourism
42.000383,-87.6574096,natural
42.000386,-87.6574981,natural
42.000372,-87.6575987,natural
42.000232,-87.6586266,tourism
42.0005235,-87.6577046,natural
42.0004039,-87.6577053,natural
42.0002746,-87.657752,natural
42.0001371,-87.6576702,natural
42.0000474,-87.6578405,tourism
41.9999178,-87.6580129,natural
41.9999851,-87.6579686,natural
42.0000389,-87.6577621,natural
41.9997389,-87.6579592,tourism
41.9996029,-87.6575639,natural
41.9995839,-87.6576591,natural
41.999558,-87.6577383,natural
41.9995296,-87.6577959,natural
41.9996323,-87.6578596,natural
41.999571,-87.6572414,natural
41.9995082,-87.6573467,natural
41.9992615,-87.6576974,natural
41.9989805,-87.6571616,natural
41.9991355,-87.6569879,natural
41.9997414,-87.6559593,natural
41.99956,-87.6558714,natural
41.9997274,-87.6563098,natural
41.9997503,-87.6562729,natural
41.9998828,-87.656417,natural
41.9999272,-87.6563674,natural
41.9998893,-87.6563493,natural
41.9998529,-87.6563493,natural
41.9998335,-87.6562769,natural
42.0005999,-87.6565022,natural
42.000582,-87.6565579,natural
42.0005979,-87.6565163,natural
42.0005949,-87.6565337,natural
42.0005939,-87.6564821,natural
42.000587,-87.6564774,natural
42.0005606,-87.6565679,natural
42.0005242,-87.6566491,natural
42.0004968,-87.6566893,natural
42.0003772,-87.6570373,natural
42.0003702,-87.6569696,natural
42.0004081,-87.6569273,natural
42.0004435,-87.6568697,natural
42.000443,-87.6567905,natural
42.0004459,-87.6571801,natural
42.0003996,-87.6571513,natural
42.0003777,-87.6571245,natural
42.0003712,-87.6570977,natural
42.0003747,-87.6570755,natural
42.0007434,-87.6563775,natural
42.0012826,-87.656287,natural
42.0011007,-87.6562373,natural
42.0010414,-87.656234,natural
42.0009119,-87.656187,natural
42.0008486,-87.6562427,natural
42.0009986,-87.6562769,natural
41.99909,-87.658116,tourism
41.9991508,-87.6587155,natural
41.9991832,-87.6585901,natural
41.9990422,-87.6587135,natural
41.9990432,-87.6585291,natural
42.0006213,-87.6574783,natural
42.000574,-87.6575017,natural
42.0005889,-87.6576285,natural
42.0006422,-87.6575581,natural
41.9990446,-87.6583573,natural
41.9990551,-87.6583178,natural
41.9990661,-87.6582782,natural
41.9990925,-87.6581468,natural
41.999098,-87.6581307,natural
41.999085,-87.6581599,natural
41.9991039,-87.6581138,natural
41.9991067,-87.658101,natural
41.9991079,-87.6580886,natural
42.0007172,-87.6582668,natural
42.0009175,-87.6584418,natural
42.0008976,-87.6604833,natural
41.9978675,-87.6585231,natural
41.9979312,-87.658558,natural
41.998013,-87.6585801,natural
41.9978856,-87.6584015,natural
41.9985686,-87.6585693,natural
41.9985477,-87.6585693,natural
41.9985217,-87.6585679,natural
41.9985885,-87.6585699,natural
41.9986781,-87.6584865,natural
41.9988124,-87.6584757,natural
41.9988034,-87.6583574,natural
41.9988286,-87.657944,natural
41.9987917,-87.6579386,natural
41.9987959,-87.6573006,natural
41.9987932,-87.6573697,natural
41.9988199,-87.6575769,natural
41.9988204,-87.6576399,natural
41.9988209,-87.6576751,natural
41.9987793,-87.657938,natural
41.998695,-87.6569784,natural
41.9985919,-87.6569512,natural
41.9986195,-87.6572855,natural
41.9985906,-87.6572654,natural
41.9984035,-87.6575296,natural
41.9982874,-87.6576712,natural
41.9982839,-87.6577859,natural
41.9982829,-87.6582593,natural
41.9987738,-87.6559654,natural
41.9988112,-87.6558896,natural
41.9984778,-87.6569803,natural
42.0012141,-87.6605192,natural
42.0011698,-87.6605004,natural
42.0011424,-87.6604991,natural
42.0010736,-87.6606164,natural
42.0010268,-87.6606184,natural
42.0009879,-87.6606204,natural
42.001263,-87.6605205,natural
42.0010143,-87.6604675,natural
42.0009318,-87.6606208,natural
42.0017221,-87.6606336,natural
42.0015906,-87.6604231,natural
42.0015876,-87.660519,natural
42.0016564,-87.6605364,natural
42.0013683,-87.6606088,natural
42.0011521,-87.6608626,natural
42.0013868,-87.6609579,natural
42.0013516,-87.6611154,natural
42.0013955,-87.6611908,natural
42.0014493,-87.6612271,natural
42.0014697,-87.6612948,natural
42.0014755,-87.6610809,natural
42.0016434,-87.660243,natural
42.0016439,-87.6601599,natural
42.001603,-87.6598548,natural
42.001606,-87.6597542,natural
42.0015308,-87.6569868,natural
42.0015263,-87.6568131,natural
42.0012959,-87.6609457,natural
42.0011384,-87.6569009,natural
42.0012291,-87.6569458,natural
42.0012211,-87.6570464,natural
42.0010686,-87.6566555,natural
42.0010472,-87.656915,natural
42.0014638,-87.656915,natural
42.0014563,-87.6568774,natural
42.0014638,-87.6568365,natural
42.0014568,-87.6567413,natural
42.0014673,-87.6566582,natural
42.0014743,-87.6565147,natural
42.0014723,-87.6564101,natural
42.001692,-87.6567594,natural
42.0016382,-87.6567594,natural
42.0016377,-87.6568962,natural
42.0016367,-87.6570404,natural
42.0016332,-87.6572121,natural
42.0016327,-87.6573468,natural
42.0016317,-87.6576419,natural
42.0016257,-87.6577565,natural
41.9987442,-87.6562176,natural
41.9987277,-87.6561921,natural
41.9987168,-87.6562504,natural
41.9986939,-87.6562236,natural
41.9983582,-87.6602253,natural
41.9984309,-87.6603279,natural
41.9985326,-87.6603916,natural
41.9984962,-87.6603641,natural
41.998417,-87.6602682,natural
41.9983308,-87.6601395,natural
41.9984798,-87.6600456,natural
41.9984115,-87.659947,natural
41.9986343,-87.6602635,natural
41.9986019,-87.6600804,natural
41.9987145,-87.6600308,natural
41.9983054,-87.6591564,natural
41.9983079,-87.659084,natural
41.9983094,-87.6590136,natural
41.9983094,-87.6589479,natural
41.9983108,-87.6588842,natural
41.9990967,-87.6605324,natural
41.9994356,-87.6605458,natural
41.9995322,-87.6605485,natural
41.9996005,-87.6605505,natural
41.9996817,-87.6605539,natural
41.999751,-87.6605539,natural
41.9998198,-87.6605565,natural
41.9999289,-87.6605592,natural
42.0000106,-87.6605619,natural
42.0000659,-87.6605646,natural
42.0003146,-87.6604834,natural
41.9980951,-87.6590887,natural
41.9980976,-87.659019,natural
41.9980996,-87.6589412,natural
41.9980243,-87.65873,natural
41.9979655,-87.6587232,natural
41.9978908,-87.6586991,natural
41.998111,-87.6580581,natural
41.998109,-87.6581291,natural
41.9981085,-87.658227,natural
41.998106,-87.6583015,natural
41.998109,-87.6579655,natural
41.998117,-87.6578683,natural
41.9981574,-87.6576644,natural
41.9993288,-87.6564735,natural
41.9993706,-87.6563823,natural
41.9993955,-87.6565365,natural
41.9994205,-87.6565747,natural
41.9994299,-87.6566257,natural
41.9994364,-87.6566592,natural
41.9994349,-87.6567021,natural
41.9995211,-87.6566297,natural
41.9995844,-87.6566337,tourism
41.9996118,-87.6566156,natural
41.9996661,-87.6565177,natural
41.9994648,-87.6567115,natural
41.9994837,-87.6566076,natural
41.9994503,-87.6565888,natural
41.9989834,-87.6557443,natural
41.9989879,-87.6557,natural
41.9990143,-87.6556249,natural
41.9988299,-87.6562002,natural
41.9988085,-87.6561473,natural
41.9987871,-87.6560822,natural
41.998825,-87.6561037,natural
41.998821,-87.6560326,natural
41.9987741,-87.6560299,natural
41.9991225,-87.6560326,natural
42.0015167,-87.6576394,natural
42.0015142,-87.6578345,natural
42.0015107,-87.6580008,natural
42.0015057,-87.6585701,natural
41.9990231,-87.658828,natural
41.9990554,-87.6588313,natural
41.999192,-87.6588447,natural
41.9993639,-87.6589185,natural
41.9991147,-87.6588166,natural
41.9990933,-87.6588119,natural
41.9988217,-87.658785,natural
42.0007667,-87.6577822,natural
42.0007647,-87.6579512,natural
42.0006531,-87.6579827,natural
42.000669,-87.6577212,natural
41.9979733,-87.6583925,natural
41.9975359,-87.6603805,natural
41.9974566,-87.6603785,natural
41.9974033,-87.6603778,natural
41.9978284,-87.6586625,natural
42.0004334,-87.6601515,natural
42.0003532,-87.6601033,natural
42.0002968,-87.6600577,natural
42.0002405,-87.6600248,natural
42.0001723,-87.6599765,natural
42.0001309,-87.6599336,natural
42.0000905,-87.6599081,natural
42.0000168,-87.6598558,natural
41.9999366,-87.6598022,natural
41.9998733,-87.6597787,natural
41.9997995,-87.6597331,natural
41.9997218,-87.6596929,natural
41.999665,-87.6596553,natural
41.9995992,-87.6596205,natural
41.9995603,-87.659603,natural
41.999497,-87.6595782,natural
41.9994198,-87.6595353,natural
41.9993062,-87.6594984,natural
41.9992549,-87.659477,natural
41.9991985,-87.6594589,natural
41.9991029,-87.6594233,natural
41.999058,-87.6594106,natural
41.9990072,-87.6593864,natural
41.9992255,-87.6597948,natural
41.9993809,-87.6598599,natural
41.9994921,-87.6599289,natural
41.9995773,-87.6599759,natural
41.9997631,-87.6600691,natural
41.9998558,-87.6601375,natural
41.9999535,-87.6601871,natural
42.000265,-87.6604137,natural
42.0017601,-87.6617213,natural
42.0017123,-87.661612,natural
42.0017173,-87.6616744,natural
42.0019036,-87.6615966,natural
42.0018513,-87.6618474,natural
42.0018668,-87.661909,natural
42.0019061,-87.6619862,natural
42.0020128,-87.6620519,natural
42.0020546,-87.6621478,natural
42.0020152,-87.6618688,natural
42.0020646,-87.6618688,natural
42.0020636,-87.6616026,natural
42.0020088,-87.6616019,natural
42.0021563,-87.6621498,natural
42.0021677,-87.6623369,natural
42.0021682,-87.6624267,natural
41.999119,-87.659764,natural
41.9990303,-87.6597305,natural
41.9990203,-87.6598163,natural
41.9996671,-87.660002,natural
42.0033564,-87.6609417,natural
42.0032986,-87.6609471,natural
42.0031815,-87.6609444,natural
42.0029418,-87.6609297,natural
42.0030723,-87.6609343,natural
42.00301,-87.6609323,natural
42.0034844,-87.6610819,natural
42.0034809,-87.6612348,natural
42.0034824,-87.6613608,natural
42.0024983,-87.6603718,natural
42.0024998,-87.6602584,natural
42.0023074,-87.6606634,natural
42.0020723,-87.6606393,natural
42.0019816,-87.6606393,natural
42.0019103,-87.6606346,natural
42.0022571,-87.6604583,natural
42.0022083,-87.6603677,natural
42.0021664,-87.6605468,natural
42.0009348,-87.6573988,natural
42.0009861,-87.656684,natural
42.0008839,-87.6565673,natural
42.0008585,-87.656454,natural
42.0009338,-87.6564674,natural
42.0009088,-87.6563527,natural
42.0009039,-87.6581055,natural
42.0008929,-87.6580754,natural
42.0008999,-87.6580412,natural
42.0008824,-87.6579513,natural
42.001024,-87.6583771,natural
42.001018,-87.6583342,natural
42.0009901,-87.6582953,natural
42.001608,-87.6596569,natural
42.0016077,-87.6595764,natural
42.0016097,-87.6594704,natural
42.0016797,-87.6599264,natural
42.0016608,-87.6599449,natural
42.0017622,-87.6605205,natural
42.0017395,-87.6605195,natural
42.0017114,-87.6605178,natural
42.0016862,-87.6605165,natural
42.0018427,-87.6605041,natural
42.0018432,-87.6604441,natural
42.00182,-87.6605048,natural
42.00182,-87.6604458,natural
42.0017958,-87.6605172,natural
42.0023323,-87.6605406,natural
42.0023522,-87.6605413,natural
42.0023788,-87.6605433,natural
42.0024015,-87.6605427,natural
42.0018964,-87.658528,natural
42.0018037,-87.658528,natural
42.0016866,-87.6585259,natural
42.0019856,-87.658127,natural
42.0017459,-87.6585259,natural
42.0016223,-87.6584549,natural
42.0016233,-87.6583436,natural
42.0016243,-87.6582369,natural
42.0016223,-87.6581672,natural
42.0016752,-87.6583255,natural
42.0016776,-87.6584193,natural
42.0016771,-87.6583717,natural
42.001713,-87.658428,natural
42.0018122,-87.658428,natural
42.0018665,-87.6584334,natural
42.0019527,-87.6585266,natural
41.9996078,-87.6608211,natural
41.9996671,-87.6608231,natural
41.9997304,-87.6608217,natural
41.9997892,-87.6608244,natural
42.000001,-87.6608291,natural
42.0003648,-87.661275,natural
42.0008723,-87.6712255,man_made
42.07717,-87.6842063,man_made
42.0590293,-87.6817632,natural
42.0591449,-87.6817561,natural
42.0585721,-87.6817543,natural
42.0583225,-87.6827736,natural
42.0582384,-87.6817632,natural
42.0593515,-87.6819172,natural
42.0593564,-87.6822404,natural
42.0590776,-87.6825556,natural
42.0584552,-87.6768631,natural
42.0586235,-87.6767834,natural
42.0764471,-87.7084822,man_made
42.0569452,-87.7015006,leisure
42.0505082,-87.671167,tourism
42.0507209,-87.6782645,natural
42.064785,-87.6770759,natural
42.0644933,-87.6769409,natural
42.0643187,-87.6768954,natural
42.0642004,-87.676865,natural
42.0641993,-87.6766314,natural
42.064179,-87.6763871,natural
42.0644482,-87.6765191,natural
42.0647681,-87.676818,natural
42.0648887,-87.6770076,natural
42.0648965,-87.6765767,natural
42.0638219,-87.6767967,natural
42.0638039,-87.6766647,natural
42.0638343,-87.6769424,natural
42.0637645,-87.676337,natural
42.0637679,-87.6764144,natural
42.0638276,-87.6759486,natural
42.0639887,-87.6760078,natural
42.0640619,-87.6760669,natural
42.064063,-87.6759015,natural
42.0641103,-87.675636,natural
42.0640371,-87.6755389,natural
42.0640146,-87.6753842,natural
42.0638096,-87.6753933,natural
42.0639335,-87.6754524,natural
42.0638017,-87.6752097,natural
42.0636958,-87.6752021,natural
42.0638456,-87.675762,natural
42.0644223,-87.6757498,natural
42.064455,-87.6755875,natural
42.0643626,-87.675592,natural
42.0645935,-87.6756133,natural
42.0645586,-87.6754494,natural
42.0644651,-87.6754418,natural
42.0644843,-87.6763127,natural
42.0645079,-87.676161,natural
42.0644843,-87.6759182,natural
42.0647512,-87.6765525,natural
42.0649067,-87.6757407,natural
42.0648785,-87.6755602,natural
42.06499,-87.6755389,natural
42.0650036,-87.6756967,natural
42.064865,-87.6759562,natural
42.064847,-87.6761443,natural
42.0650948,-87.6771214,natural
42.0650475,-87.6771988,natural
42.0650993,-87.6769591,natural
42.0654068,-87.6770699,natural
42.0653764,-87.6773157,natural
42.0653651,-87.6768468,natural
42.0653741,-87.6764751,natural
42.065364,-87.6763491,natural
42.0651241,-87.6757134,natural
42.0650892,-87.6755237,natural
42.0652885,-87.6757377,natural
42.0652446,-87.6758135,natural
42.0654969,-87.6758666,natural
42.0656084,-87.6760942,natural
42.0655792,-87.6767497,natural
42.0655296,-87.6768939,natural
42.0658134,-87.6761276,natural
42.0656884,-87.6757771,natural
42.0657594,-87.6759622,natural
42.0655566,-87.6757377,natural
42.0652705,-87.675589,natural
42.0642038,-87.67546,natural
42.0772567,-87.6836583,natural
42.0774821,-87.6835573,natural
42.0775804,-87.6836643,natural
42.0774612,-87.6833065,natural
42.0443186,-87.7425803,natural
42.0443174,-87.742493,natural
42.0443175,-87.7423513,natural
42.0444399,-87.7424085,natural
42.0444424,-87.7425138,natural
42.0444401,-87.7427052,natural
42.0470027,-87.6820581,tourism
41.9962329,-87.6702064,natural
41.9961454,-87.6702084,natural
41.9960588,-87.6702135,natural
41.9959776,-87.670209,natural
41.9958824,-87.6702116,natural
41.9958189,-87.6702251,natural
41.9967054,-87.6702737,natural
41.9965391,-87.6702293,natural
41.9971658,-87.6703651,natural
41.9970876,-87.6703569,natural
41.9974388,-87.6704536,natural
41.9973861,-87.6704307,natural
41.9973284,-87.6704167,natural
41.9987441,-87.6786786,natural
41.9987428,-87.6784285,natural
41.9987692,-87.6775804,natural
41.9988,-87.6774004,natural
41.9987261,-87.6773839,natural
41.9989705,-87.6774826,natural
42.0461246,-87.6820506,tourism
42.0444175,-87.6998359,natural
42.044549,-87.7000363,natural
42.0453896,-87.6993309,natural
42.0452374,-87.6992918,natural
42.0457351,-87.6993298,natural
42.0459348,-87.6992041,natural
42.0461456,-87.6994146,natural
42.0461272,-87.6997738,natural
42.0461352,-87.6996692,natural
42.0461332,-87.6998784,natural
42.0464811,-87.699662,natural
42.0464976,-87.699355,natural
42.0463832,-87.6991892,natural
42.0462059,-87.6991958,natural
42.046621,-87.6993536,natural
42.046823,-87.699189,natural
42.0468863,-87.6993077,natural
42.0470492,-87.6993174,natural
42.0469287,-87.6994411,natural
42.0470536,-87.6994855,natural
42.0470709,-87.6999308,natural
42.0472294,-87.6999247,natural
42.047234,-87.6996696,natural
42.0472528,-87.7001737,natural
42.0472432,-87.6993322,natural
42.0472112,-87.6991797,natural
42.0473702,-87.6991658,natural
42.0474274,-87.6995541,natural
42.0476104,-87.6992845,natural
42.0478575,-87.6992922,natural
42.0477843,-87.699135,natural
42.0480577,-87.6993599,natural
42.0478987,-87.6994693,natural
42.0479959,-87.7000486,natural
42.0477992,-87.7000717,natural
42.0481607,-87.6995217,natural
42.0481664,-87.6996758,natural
42.0481984,-87.6998005,natural
42.0481572,-87.6998606,natural
42.0482465,-87.6999238,natural
42.0482728,-87.6997975,natural
42.0482499,-87.6996742,natural
